MAL11E,CBA1R8C1
CCK955,CCK 600
OT,OT
,nal1200
,CCK1500
,
1444.80541,1935.52951
1445.10846,1935.59639
1445.32075,1936.29618
1445.53,1936.84705
1445.62457,1936.97223
1445.67667,1937.03412
1445.78788,1937.18863
1445.83127,1937.2433
1446.06414,1937.30234
1446.09816,1937.65923
1446.13586,1937.68951
1446.16201,1937.75321
1446.54371,1938.05544
1446.5628,1938.10203
1446.8488,1938.68889
1446.96241,1938.98347
1447.04914,1939.17511
1447.14237,1939.37158
1447.43172,1939.48088
1447.59075,1939.57881
1447.62684,1939.75779
1447.67431,1939.80944
1448.15,1939.87751
1448.21507,1940.77989
1448.28818,1940.84664
1448.32881,1940.90066
1448.35181,1941.01293
1448.46151,1941.07253
1448.49402,1941.72402
1448.59572,1941.784
1448.77598,1941.82549
1448.84537,1941.90103
1448.92826,1942.1822
1449.26635,1942.61635
1449.30596,1942.82571
1449.3299,1943.46826
1449.39878,1943.53374
1449.44547,1943.56796
1449.65292,1943.63038
1449.67062,1943.67343
1449.77077,1943.77985
1450.53865,1943.88316
1450.56728,1943.94477
1450.58679,1944.97326
1450.62251,1945.22755
1450.73512,1945.26974
1450.78138,1945.44808
1451.22936,1945.64115
1451.43054,1945.81318
1451.49422,1945.92887
1451.54989,1946.15855
1451.81028,1946.78641
1451.96406,1946.81542
1452.00369,1946.87982
1452.1043,1947.42199
1452.13721,1947.56825
1452.16898,1947.7052
1452.20455,1947.75948
1452.23841,1947.81423
1452.26619,1947.93097
1452.70576,1948.46359
1452.86212,1948.51323
1453.60385,1948.57966
1453.61893,1948.65472
1453.71954,1949.41755
1453.77721,1949.76443
1453.90646,1950.25665
1454.09344,1950.40221
1454.16337,1950.50495
1454.24586,1950.5622
1454.30686,1951.02642
1454.46839,1951.08096
1454.49577,1951.13282
1454.57836,1951.17377
1454.63797,1951.98312
1454.67271,1952.15483
1455.23708,1952.22504
1455.52578,1952.25871
1455.7888,1952.30528
1455.97334,1952.38529
1456.14736,1952.99869
1456.34585,1953.08359
1456.39573,1953.34094
1456.46831,1953.59643
1456.5285,1953.75206
1456.78841,1953.78024
1456.98575,1954.06872
1457.33637,1954.13204
1457.38875,1954.48854
1457.45522,1954.55983
1457.59085,1954.74462
1457.62249,1954.79492
1457.64449,1955.44098
1457.6636,1955.6976
1457.75943,1955.77136
1458.43035,1955.90222
1458.54426,1956.068
1458.59569,1956.12332
1458.87784,1956.24758
1459.01124,1956.49311
1459.04285,1956.54854
1459.4119,1956.75909
1459.50515,1956.91522
1459.57114,1957.12956
1459.6166,1957.62162
1459.9159,1958.20369
1460.028,1958.33305
1460.25447,1958.37708
1460.29441,1958.40596
1460.4277,1958.44367
1460.64845,1959.05405
1460.87454,1959.27156
1460.9529,1959.46286
1460.97796,1959.68675
1461.24488,1959.79015
1461.57451,1959.87388
1461.6498,1960.033
1461.68021,1960.65099
1461.78897,1960.7285
1461.81826,1960.9635
1461.86828,1960.99811
1461.94431,1961.32473
1462.00186,1961.50393
1462.04966,1961.5391300000001
1462.3409,1961.62
1462.47253,1961.78016
1462.51238,1961.92185
1463.15457,1961.97659
1463.22087,1962.32576
1463.24028,1962.41146
1463.52075,1963.24576
1463.58693,1963.36371
1463.61014,1963.39715
1463.8246,1963.46474
1463.9614,1963.52672
1464.04365,1964.3968
1464.11875,1964.92986
1464.37972,1964.96414
1464.63537,1965.00381
1464.7295,1965.07095
1464.77646,1965.36638
1465.14516,1965.52326
1465.51092,1965.56364
1465.66432,1965.84374
1465.75183,1965.89557
1465.82126,1965.97886
1465.94573,1966.68293
1466.09004,1966.75812
1466.12196,1966.80525
1466.37823,1966.8427
1466.62028,1967.19372
1466.65324,1967.44795
1466.92605,1967.62381
1467.45095,1967.72872
1467.4972,1968.16285
1467.59471,1968.55725
1467.63642,1968.91146
1467.71074,1969.15309
1468.03708,1969.66045
1468.05406,1969.7623
1468.33815,1969.83638
1468.35774,1969.87761
1468.78608,1969.92693
1468.86262,1969.99959
1469.03123,1970.19456
1469.10545,1970.24052
1469.16954,1970.44096
1469.19311,1970.46406
1469.32548,1970.91175
1469.44161,1971.07975
1469.46839,1971.26558
1469.55046,1971.31205
1469.57838,1971.67994
1469.64516,1971.71993
1470.06536,1972.13375
1470.33028,1972.23049
1470.49365,1972.42255
1471.17112,1972.48425
1471.48004,1972.80567
1471.54961,1972.86449
1471.57734,1973.12219
1471.62522,1973.22695
1471.69787,1973.30649
1471.72235,1973.61396
1471.77435,1973.76665
1471.85832,1973.813
1472.40361,1973.87534
1472.44854,1973.92462
1472.66729,1974.46991
1472.7518,1974.71541
1472.79561,1974.76594
1472.92891,1974.81336
1473.09473,1975.14114
1473.3818,1975.49756
1473.47267,1975.5703800000001
1473.55975,1975.83023
1473.68092,1976.23672
1473.74077,1976.31428
1473.80179,1976.42506
1473.8352,1976.50155
1473.9887,1976.74493
1474.05509,1976.78448
1474.12219,1976.84834
1474.14191,1976.89969
1474.22519,1977.00551
1474.64495,1977.19257
1474.81657,1977.96046
1475.50134,1978.01264
1475.53144,1978.1972
1475.83117,1978.25485
1475.85932,1978.28929
1476.12489,1978.57297
1476.15155,1978.78004
1476.319,1978.92231
1476.60804,1979.0743
1477.13065,1979.10975
1477.21231,1979.30441
1477.2659,1979.44593
1477.31491,1979.84763
1477.92829,1980.10028
1477.99906,1980.19299
1478.11211,1980.48899
1478.37865,1980.58608
1478.61278,1980.80402
1478.63361,1981.04199
1478.70228,1981.08684
1478.72864,1981.40287
1478.74091,1981.66376
1478.82116,1982.02001
1478.85908,1982.50718
1478.91552,1982.63163
1478.9695,1982.67064
1479.03683,1982.74358
1479.44892,1983.10887
1480.07828,1983.15495
1480.29223,1983.61529
1480.37132,1983.8431
1480.51235,1983.98967
1481.04676,1984.21283
1481.24364,1984.34112
1481.36927,1984.82109
1481.51254,1985.21786
1481.60768,1985.38821
1481.72786,1985.52434
1481.8814,1985.66269
1482.05282,1986.06101
1482.07537,1986.096
1482.25354,1986.44161
1482.31419,1986.64443
1482.56476,1987.48038
1482.68435,1987.51387
1482.70484,1987.88062
1482.77211,1987.93061
1482.83378,1988.22239
1483.11067,1988.24851
1483.86424,1988.28425
1483.92546,1988.9896
1484.20564,1989.02699
1484.64899,1989.15566
1484.66987,1989.47371
1484.7157,1989.52742
1485.0645,1989.67933
1485.09548,1990.23061
1485.12012,1990.426
1485.164,1990.60054
1485.42153,1990.68985
1485.88859,1990.79303
1486.00373,1990.8695
1486.03345,1990.97027
1486.09062,1991.83622
1486.11035,1992.51211
1486.42377,1992.58454
1486.48513,1992.88064
1486.64813,1993.07955
1486.92116,1993.22463
1487.00729,1993.2398
1487.32034,1993.52197
1487.63938,1993.6123
1487.69507,1993.64804
1487.93768,1994.66357
1487.96168,1994.69849
1487.9837,1994.76428
1488.00564,1994.80853
1488.06257,1994.84824
1488.33839,1994.88378
1488.47419,1995.61919
1488.53738,1995.79183
1488.84835,1995.94169
1488.90978,1996.0404
1488.9485,1996.37338
1488.97279,1996.45407
1489.07658,1996.71179
1489.73818,1997.05804
1489.75579,1997.23645
1489.96437,1997.27799
1490.01088,1997.32268
1490.1452,1997.44498
1490.27036,1997.78037
1490.35385,1998.15046
1490.38067,1998.33838
1490.3992,1998.52545
1490.80691,1998.98577
1490.82231,1999.07575
1491.31831,1999.23588
1491.34888,1999.29308
1491.36839,1999.37077
1491.43487,1999.69194
1491.54032,2000.1655
1491.65852,2000.25821
1491.75027,2000.32286
1491.81339,2000.39208
1491.87195,2000.85926
1492.12242,2001.03116
1492.17737,2001.45441
1492.53724,2001.67503
1492.61601,2001.706
1492.66657,2002.15278
1493.16356,2002.23019
1493.36846,2002.27113
1493.39192,2002.48162
1493.41176,2002.51613
1493.44657,2002.56142
1493.88677,2002.61061
1493.91971,2002.66968
1494.5326,2003.21422
1494.5629,2003.665
1494.81002,2003.74339
1494.8945,2003.82474
1494.9622,2004.04489
1495.01198,2004.30636
1495.05829,2005.38315
1495.08196,2005.78025
1495.09965,2005.88568
1495.11752,2005.96123
1495.14927,2006.57977
1495.24456,2006.77176
1495.80581,2006.86812
1496.01759,2007.70205
1496.08224,2007.80663
1496.19517,2007.87531
1496.21982,2008.06137
1496.23854,2008.24616
1496.33981,2008.42777
1496.38808,2009.22459
1496.73947,2009.30081
1497.00224,2009.48736
1497.0454,2009.65361
1497.09993,2009.69932
1497.45778,2009.90188
1497.54789,2009.93641
1497.88096,2010.30843
1497.91619,2010.34662
1497.978,2010.43257
1497.99756,2010.6429
1498.01719,2010.76421
1498.67215,2011.34967
1498.70853,2011.42537
1498.7347,2011.47473
1499.27901,2011.49622
1499.29409,2012.04966
1499.30918,2012.1378
1499.3414,2012.22222
1499.55365,2012.32728
1499.65712,2012.3999
1499.78301,2012.53883
1499.81035,2012.99001
1500.26132,2013.02038
1500.28796,2013.38148
1500.35889,2013.83587
1500.56041,2013.88776
1500.62676,2013.9998
1501.39378,2014.05233
1501.61686,2014.96528
1501.73188,2015.08701
1501.77569,2015.4097
1501.78989,2015.47515
1501.95002,2015.514
1502.18404,2015.68206
1502.23256,2015.82428
1502.26063,2015.8472
1502.28791,2016.6192
1502.68326,2016.65254
1502.98777,2016.71052
1503.31394,2016.84077
1503.3497,2017.03778
1503.52862,2018.02838
1503.60388,2018.21535
1503.69268,2018.2483
1503.80523,2018.29108
1503.83252,2018.35174
1503.98882,2018.47025
1504.64705,2018.7693
1504.68156,2018.81091
1504.8133,2018.94733
1504.83757,2019.00998
1504.90748,2019.04962
1504.96395,2019.98334
1504.98986,2020.06567
1505.53696,2020.20939
1505.72905,2020.34447
1505.76395,2020.61511
1505.85729,2020.71972
1506.00938,2020.80748
1506.05411,2020.83738
1506.53994,2020.92397
1506.66795,2021.74939
1506.70333,2021.93053
1506.77098,2022.1979
1507.03409,2022.25392
1507.09382,2022.89966
1507.23362,2022.99085
1507.39275,2023.15859
1507.93591,2024.05714
1507.97546,2024.44558
1508.37887,2024.47302
1508.61543,2024.63384
1508.70378,2024.67336
1508.74263,2024.72005
1508.79572,2026.31911
1508.94419,2026.3778
1509.11263,2026.41491
1509.12893,2026.48432
1509.20071,2026.74965
1509.23997,2027.16875
1509.32069,2027.34872
1509.41996,2028.74027
1509.9147,2028.89024
1510.21627,2028.93388
1510.45821,2029.02132
1510.60152,2029.06919
1510.62728,2029.1167
1510.66661,2029.15638
1510.90364,2030.11224
1510.99618,2030.22019
1511.0114,2030.33141
1511.04106,2030.96854
1511.07411,2031.46044
1511.10055,2031.53484
1511.24454,2031.61981
1511.66312,2031.67387
1512.10684,2031.88445
1512.19617,2032.07397
1512.24297,2032.13964
1512.41182,2032.19956
1512.54217,2032.26437
1513.02342,2032.31065
1513.05465,2033.01816
1513.09827,2033.16479
1513.50292,2033.27166
1513.91815,2033.4846
1514.39661,2033.58679
1514.45552,2033.64213
1514.46161,2034.5182
1514.57594,2034.56378
1514.96387,2035.14343
1515.03598,2035.23786
1515.04953,2035.2829
1515.08444,2035.31286
1515.1075,2035.69133
1515.16481,2035.92337
1515.2104,2035.97704
1515.87507,2036.02078
1515.90366,2036.0432
1515.94963,2036.1425
1516.03622,2036.72768
1516.1222,2036.97163
1516.14204,2037.26983
1516.2827,2037.63591
1516.30674,2037.76682
1516.61693,2037.90776
1516.65412,2037.94267
1516.7253,2038.18658
1517.5255,2038.55607
1517.60196,2038.60453
1517.65608,2038.67193
1517.70796,2039.25824
1517.96561,2039.73053
1518.0357,2039.78553
1518.10765,2039.94267
1518.20096,2040.11784
1518.45899,2040.37303
1518.66068,2040.42946
1519.1012,2040.53674
1519.16775,2040.61936
1519.41668,2040.71058
1519.46437,2040.87058
1519.5753,2041.41393
1519.6696,2041.5599
1519.71081,2041.61104
1519.75247,2041.98298
1520.11657,2042.22427
1520.19193,2042.53464
1520.27997,2042.60962
1520.78809,2042.7786
1521.00889,2042.84141
1521.07581,2042.90162
1521.15749,2042.98652
1521.20415,2043.07089
1521.22582,2043.20324
1521.25901,2043.24187
1521.3044,2043.46075
1521.3306,2044.42458
1521.36888,2044.51722
1521.95474,2044.90591
1522.47107,2045.38251
1522.57322,2045.45973
1522.62345,2045.53457
1522.84862,2045.57904
1523.10127,2045.63414
1523.17991,2046.17628
1523.23433,2046.26273
1523.26416,2046.49558
1523.28454,2047.32252
1523.39158,2047.40114
1523.91372,2047.45517
1523.97997,2047.51463
1524.27007,2047.56987
1524.32781,2047.74768
1524.62624,2047.79808
1525.08129,2048.31445
1525.16997,2048.37266
1525.48625,2048.40126
1525.51699,2048.43716
1525.57752,2048.54605
1525.81444,2048.92746
1525.83284,2048.98297
1525.93876,2049.07671
1525.96462,2049.24073
1526.13467,2049.8163
1526.51313,2050.03857
1526.90287,2050.1482
1527.20755,2050.18086
1527.29639,2050.23014
1527.67252,2050.29921
1527.68739,2050.34626
1527.70975,2050.64933
1527.73521,2050.88176
1527.80593,2050.97454
1527.81989,2051.27118
1527.89518,2051.5064
1528.20533,2051.61285
1528.55227,2051.71473
1528.59459,2051.81932
1528.65489,2052.13897
1528.69427,2052.21418
1528.71726,2052.29923
1528.72996,2052.58103
1528.98024,2052.60084
1529.41474,2053.40185
1529.51416,2053.49685
1529.57162,2053.61317
1530.211,2053.75654
1530.2336,2053.80888
1530.2862,2053.8316
1530.51275,2054.3202
1530.6301,2054.368
1530.7477,2054.85133
1531.09495,2054.99028
1531.27269,2055.44572
1531.28925,2055.6936
1531.30751,2056.1908
1531.60928,2056.25765
1531.67674,2056.61116
1531.79725,2056.71854
1531.97864,2056.83794
1532.03256,2056.87733
1532.14726,2057.29851
1532.22762,2057.55143
1532.34798,2057.75588
1532.39386,2057.89772
1532.69296,2058.14767
1532.77244,2058.40273
1532.8367,2059.15412
1532.87257,2059.30149
1533.04058,2059.36567
1533.18003,2059.46045
1533.34349,2059.58331
1533.36147,2059.96349
1533.48711,2060.03093
1534.15655,2060.21537
1534.19703,2060.69162
1534.36954,2060.88762
1534.39434,2060.95021
1534.41243,2061.1095
1534.85599,2061.15896
1534.89756,2061.22221
1534.91794,2061.60809
1534.93686,2062.00345
1535.16956,2062.57184
1535.24897,2062.60421
1535.2951,2062.8169
1535.32387,2062.93688
1535.571,2062.99922
1536.01599,2063.08621
1536.41854,2063.48486
1536.48344,2063.88691
1536.60018,2063.94524
1536.66143,2064.04065
1536.84486,2064.11032
1537.10146,2064.44988
1537.18171,2064.5264
1537.59669,2064.78859
1537.70199,2064.98322
1537.9615,2065.33934
1538.32788,2065.46122
1538.34827,2065.52921
1538.42529,2065.78188
1538.45266,2066.11074
1538.59138,2066.39947
1539.00426,2066.56756
1539.03646,2066.99948
1539.13785,2067.12935
1539.16818,2067.16988
1539.18688,2067.5626
1539.24964,2067.70216
1539.31396,2067.77217
1539.5872,2067.85175
1539.76301,2069.12044
1540.12746,2069.21637
1540.62468,2069.31543
1540.65864,2069.4464
1540.78615,2069.5102
1540.8668,2069.54977
1541.4084,2069.63925
1542.02463,2069.7823
1542.59315,2070.08976
1542.64329,2070.25524
1542.66963,2070.34642
1542.70199,2070.37957
1542.72359,2070.91713
1542.75933,2070.96835
1543.19233,2071.16716
1543.3613,2071.54702
1544.32047,2071.6297
1544.72152,2071.91989
1544.75794,2072.03755
1544.79013,2072.06174
1544.82339,2072.31315
1544.85337,2072.50882
1544.96628,2072.5644
1544.98433,2072.61965
1545.03299,2073.03671
1545.37457,2073.25035
1545.78954,2073.29088
1546.34271,2073.46497
1546.86221,2073.5845
1547.42728,2074.14874
1547.5205,2074.43519
1547.59828,2074.56884
1547.70735,2074.61928
1547.93714,2075.01948
1547.99441,2075.07744
1548.03694,2075.29178
1548.93643,2075.40381
1549.07139,2075.49741
1549.1245,2075.54861
1549.16913,2075.91696
1549.19078,2076.37981
1549.35729,2076.55663
1549.57397,2076.66067
1550.00846,2076.70073
1550.12029,2076.92858
1550.29457,2077.19304
1550.36129,2077.73458
1550.47343,2077.85122
1550.48838,2077.91892
1550.78932,2078.24285
1550.82669,2078.45484
1550.92396,2078.60808
1551.00222,2079.05477
1551.28822,2079.11369
1551.46516,2079.2217
1551.49565,2079.67107
1551.51438,2079.75165
1552.22426,2080.01325
1552.32265,2080.08352
1552.41852,2080.82334
1552.44461,2080.89803
1552.49321,2081.01336
1552.56491,2081.21935
1552.66963,2081.45213
1552.72876,2081.68573
1553.3149,2081.87757
1553.34047,2081.96421
1553.50302,2082.15951
1553.61189,2082.34798
1553.91714,2082.479
1553.94977,2083.8052
1554.17333,2083.83748
1554.32832,2083.95965
1554.42934,2084.16152
1554.68202,2084.32017
1554.79575,2084.46579
1555.15302,2084.60748
1555.19224,2084.72777
1555.22433,2084.97369
1555.24687,2085.17082
1555.32573,2085.25338
1555.38271,2085.33041
1556.07036,2085.39713
1556.16928,2085.44176
1556.19189,2086.17287
1556.55737,2086.3569
1556.7706,2086.49199
1556.98718,2086.76396
1557.92111,2086.94862
1558.50261,2086.97132
1558.64479,2087.83622
1558.79148,2087.91965
1558.81549,2088.33186
1558.83417,2088.36748
1559.163,2088.47174
1559.24656,2088.88613
1559.3356,2089.10414
1559.35743,2089.23669
1559.61992,2089.63178
1559.64096,2089.71471
1559.69838,2089.82413
1559.94711,2089.99938
1560.00521,2090.05224
1560.15079,2091.22533
1560.746,2091.25583
1561.34425,2091.75427
1561.36399,2091.77957
1561.47646,2091.81816
1561.77584,2091.9176
1561.81383,2092.13261
1561.85006,2092.23998
1561.87503,2092.48614
1561.98437,2093.28726
1562.02918,2093.36036
1562.24626,2093.51905
1562.29113,2093.78037
1562.48991,2094.08363
1562.68258,2094.14991
1562.77991,2094.52462
1562.80444,2094.61696
1562.91516,2094.81844
1563.66634,2095.05813
1563.70562,2095.07807
1564.01316,2095.17827
1564.18436,2095.20623
1564.44557,2095.41943
1564.50442,2095.67674
1564.52947,2096.00254
1564.55107,2096.19447
1564.57502,2096.33127
1564.60589,2096.39945
1564.6942,2096.67374
1565.38616,2097.3065
1565.45715,2097.34985
1565.51239,2097.40511
1565.85964,2097.45158
1565.95887,2097.5129
1566.25431,2097.56835
1566.34666,2097.77887
1566.50558,2098.32077
1566.55277,2098.33733
1566.61994,2098.39951
1566.72467,2098.42344
1566.77905,2098.86554
1567.17026,2098.93562
1567.36724,2099.78723
1567.66873,2099.83125
1567.81123,2099.9371
1568.00957,
1568.09082,
1568.1182,
1568.15461,
1568.17731,
1568.34567,
1568.46217,
1568.50255,
1569.46616,
1570.13964,
1570.1953800000001,
1570.22866,
1570.32034,
1570.82767,
1571.5069,
1571.57739,
1571.5933,
1571.61365,
1571.62898,
1571.67173,
1571.92714,
1573.02919,
1573.1444,
1573.49376,
1573.62903,
1573.70884,
1573.75775,
1573.87492,
1573.91871,
1573.98921,
1574.10098,
1574.22441,
1574.33231,
1574.73431,
1574.86443,
1574.91059,
1574.97431,
1575.11014,
1575.29674,
1575.33119,
1575.41792,
1576.34329,
1576.4949,
1576.77424,
1576.91232,
1576.94309,
1576.96353,
1576.99251,
1577.10357,
1577.28964,
1577.47915,
1577.61501,
1577.88506,
1577.92102,
1577.94737,
1577.97028,
1578.46901,
1578.5914,
1578.61279,
1578.63279,
1578.71326,
1579.27484,
1579.66559,
1579.84563,
1579.92494,
1579.94317,
1579.9611,
1579.98727,
1580.09604,
1580.40223,
1580.43551,
1580.88396,
1581.32973,
1581.80269,
1581.88214,
1581.91509,
1582.01176,
1582.20655,
1582.69228,
1582.7134,
1582.74353,
1583.63464,
1583.79303,
1583.8422,
1583.98283,
1584.03187,
1584.69636,
1584.9489,
1585.2832,
1585.32288,
1585.79918,
1585.85222,
1586.1229,
1586.14826,
1586.25302,
1586.34885,
1586.40148,
1586.47464,
1586.66173,
1586.71036,
1586.82409,
1586.87892,
1586.91468,
1586.93215,
1586.95554,
1587.3119,
1588.26566,
1588.3126,
1588.58284,
1588.62669,
1588.95751,
1589.08512,
1589.29349,
1589.41651,
1589.55303,
1589.61869,
1590.01304,
1590.05053,
1590.16179,
1590.18587,
1590.3294,
1590.37541,
1590.46358,
1590.49979,
1590.56574,
1590.96131,
1591.14527,
1591.1775,
1591.35242,
1591.37584,
1592.00571,
1592.1916,
1592.38764,
1592.4447,
1592.50066,
1592.55063,
1592.56768,
1592.78007,
1592.8518,
1593.17287,
1593.84094,
1593.91561,
1594.02626,
1594.39143,
1594.58126,
1594.68241,
1594.83908,
1594.87009,
1595.31202,
1595.41854,
1595.49707,
1595.77457,
1595.93037,
1596.46826,
1596.52337,
1596.54872,
1596.59505,
1596.75454,
1597.00816,
1597.10344,
1597.45467,
1597.52687,
1597.56131,
1597.61259,
1597.63607,
1597.83459,
1597.85019,
1597.86307,
1597.87135,
1597.8744,
1598.0985,
1598.15164,
1598.28959,
1598.4578,
1598.60487,
1598.90975,
1598.98936,
1599.05257,
1599.24865,
1599.27055,
1599.37475,
1599.61511,
1599.76467,
1599.81094,
1599.82362,
1599.84912,
1599.89667,
1600.18016,
1600.23461,
1600.34163,
1600.401,
1600.918,
1601.14925,
1601.60852,
1601.73725,
1601.76008,
1601.95425,
1601.96868,
1602.01067,
1602.14018,
1602.20858,
1602.47779,
1602.50263,
1602.58306,
1602.6295,
1602.66752,
1603.11846,
1603.15618,
1603.2937,
1603.3781,
1603.8049,
1603.86891,
1603.92881,
1604.01036,
1604.01114,
1604.01238,
1604.02241,
1604.02539,
1604.03653,
1604.274,
1604.34007,
1604.35928,
1604.4074,
1604.53589,
1604.61383,
1604.72557,
1604.87978,
1604.95347,
1605.24604,
1605.37236,
1605.43687,
1605.70668,
1605.7126,
1605.71522,
1605.74461,
1605.75109,
1605.75342,
1605.76258,
1605.76399,
1605.76497,
1605.76644,
1605.85521,
1605.87148,
1605.9022,
1605.91686,
1605.91742,
1605.93687,
1606.11204,
1606.28412,
1606.29887,
1606.33856,
1606.41789,
1606.48404,
1606.50501,
1606.52511,
1606.68857,
1606.7383,
1606.85553,
1607.05887,
1607.38791,
1607.40376,
1607.40619,
1607.64649,
1607.80563,
1607.87198,
1607.92636,
1608.09785,
1608.30965,
1608.3518,
1608.4184,
1608.67158,
1608.95477,
1609.24479,
1609.28501,
1609.36983,
1609.706,
1609.78179,
1609.9261,
1610.29863,
1610.311,
1610.32235,
1610.37073,
1610.42392,
1610.54473,
1611.01556,
1611.11433,
1611.54563,
1611.88976,
1612.00592,
1612.41336,
1612.43559,
1612.54903,
1612.72576,
1612.93089,
1613.11678,
1613.18936,
1613.28386,
1613.31036,
1613.33539,
1613.37446,
1613.46925,
1613.57684,
1613.61087,
1613.67021,
1614.83993,
1614.90112,
1614.90183,
1615.10583,
1615.22176,
1615.30653,
1615.32466,
1615.3573,
1615.38904,
1615.44658,
1615.7303,
1616.07652,
1616.17095,
1616.24021,
1616.28137,
1616.48309,
1617.10908,
1617.22624,
1617.24812,
1617.33934,
1617.6035,
1617.65851,
1617.97254,
1618.23045,
1618.37602,
1618.46202,
1618.48853,
1618.52346,
1618.541,
1618.98176,
1619.31522,
1619.45717,
1620.08851,
1620.11481,
1620.13181,
1620.22333,
1620.67866,
1620.72772,
1620.86848,
1620.93456,
1621.14576,
1621.22666,
1621.47696,
1621.74467,
1622.05132,
1622.05431,
1622.1007,
1622.14288,
1622.31227,
1622.42534,
1622.84838,
1622.89226,
1622.90814,
1623.06694,
1623.9419,
1623.98635,
1624.34889,
1624.41582,
1624.48217,
1624.61721,
1624.73238,
1624.84111,
1625.03152,
1625.069,
1625.15027,
1625.22741,
1625.25451,
1625.2797,
1625.35538,
1625.39534,
1625.93601,
1626.0436,
1626.06289,
1626.12328,
1626.87345,
1626.97266,
1627.67533,
1627.93468,
1628.11639,
1628.2203,
1628.26473,
1628.29195,
1628.32321,
1628.35035,
1628.41941,
1628.49272,
1628.61927,
1628.94952,
1628.9759,
1629.01896,
1629.42403,
1629.44769,
1629.77081,
1629.94342,
1630.15302,
1630.49434,
1630.63852,
1630.98812,
1631.24668,
1631.29387,
1631.36373,
1631.62622,
1631.80404,
1631.96598,
1632.01638,
1632.30681,
1633.49852,
1633.5731,
1633.62704,
1633.66741,
1633.70202,
1633.74685,
1633.76495,
1634.63793,
1634.80345,
1634.87189,
1634.88544,
1634.97233,
1635.03775,
1635.0592,
1635.22089,
1635.33355,
1635.50646,
1636.14467,
1636.43012,
1636.84866,
1636.8754,
1636.89623,
1637.09525,
1637.11602,
1637.16396,
1637.27034,
1637.3299,
1637.63696,
1637.75021,
1637.78361,
1637.82032,
1638.7928,
1639.27453,
1639.37478,
1639.44321,
1640.12932,
1640.23933,
1640.29303,
1640.38935,
1640.47343,
1640.50173,
1640.52783,
1640.73833,
1640.86886,
1641.36428,
1641.38005,
1641.59989,
1641.92345,
1642.04587,
1642.31475,
1642.73999,
1643.25824,
1643.32267,
1643.34112,
1643.84165,
1643.92588,
1643.97936,
1644.08298,
1644.11266,
1644.5727,
1644.79332,
1644.81598,
1644.84081,
1644.91497,
1645.2249,
1645.2386,
1645.67261,
1646.65746,
1646.74857,
1646.80025,
1646.82257,
1646.86386,
1646.89158,
1646.94558,
1646.98403,
1647.29956,
1647.45317,
1647.50761,
1647.57534,
1648.09943,
1648.62912,
1648.6294,
1648.67171,
1649.01645,
1649.06021,
1649.08492,
1649.15082,
1649.18327,
1649.21954,
1649.33281,
1649.38765,
1649.43042,
1650.10352,
1650.44213,
1650.46194,
1650.76513,
1650.91517,
1650.95549,
1651.2253,
1651.44581,
1651.47995,
1651.66325,
1651.67548,
1651.69955,
1651.74103,
1652.03405,
1652.07881,
1652.15998,
1652.46413,
1652.67344,
1652.7024,
1652.71578,
1652.91998,
1653.121,
1653.16831,
1653.20404,
1653.53465,
1653.5784,
1653.6386,
1653.70426,
1654.15413,
1654.48003,
1654.84811,
1654.93993,
1655.29433,
1655.47933,
1655.50515,
1655.60674,
1655.70054,
1656.01071,
1656.06173,
1656.09909,
1656.8071,
1656.87541,
1656.93686,
1657.09768,
1657.33981,
1657.42334,
1657.54707,
1657.60231,
1657.65562,
1657.80179,
1657.86003,
1658.13412,
1658.65503,
1658.68205,
1658.70333,
1658.77961,
1658.8673,
1658.9677,
1659.3001,
1659.4839,
1659.59682,
1659.67867,
1659.75206,
1660.37339,
1660.41283,
1660.59317,
1660.63272,
1660.68323,
1661.66319,
1661.71639,
1661.74635,
1661.80377,
1661.83714,
1661.86767,
1662.17115,
1662.78478,
1663.00072,
1663.02645,
1663.05786,
1663.08332,
1663.31609,
1663.34015,
1663.35144,
1663.62699,
1663.73185,
1663.96547,
1664.64724,
1664.68579,
1664.79453,
1664.90968,
1664.94755,
1665.24362,
1665.28528,
1665.33092,
1665.39116,
1665.41915,
1665.58419,
1665.84329,
1665.97693,
1666.51757,
1666.81042,
1666.85613,
1667.07029,
1667.14306,
1667.63925,
1667.85587,
1667.97955,
1668.18217,
1668.27309,
1668.42512,
1668.44768,
1668.73548,
1669.41304,
1669.70343,
1670.07933,
1670.38612,
1670.54128,
1670.60351,
1670.68631,
1670.71578,
1670.74527,
1670.94179,
1671.07491,
1671.22448,
1671.25173,
1671.34425,
1672.18994,
1672.23838,
1672.66322,
1672.70865,
1673.38432,
1673.54517,
1673.56931,
1673.59427,
1673.73586,
1673.78399,
1673.80608,
1673.85704,
1674.03042,
1674.27412,
1674.27503,
1674.29288,
1674.29366,
1674.5714,
1674.65262,
1674.70077,
1674.78319,
1675.10256,
1675.37062,
1675.93294,
1675.95516,
1676.19682,
1676.28128,
1676.36168,
1676.67109,
1676.88037,
1677.37763,
1677.44853,
1677.50333,
1677.56825,
1677.87919,
1678.11866,
1678.2007,
1678.27661,
1678.33063,
1678.35336,
1678.77618,
1678.95544,
1679.10133,
1679.1193,
1679.13509,
1679.20514,
1679.36342,
1679.56646,
1679.80084,
1679.8882,
1680.53935,
1680.69443,
1680.7391,
1680.7675,
1680.90019,
1681.20024,
